"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa05203","Viral carcinogenesis",179,0.436991834565784,1.66524007035106,0.00951991352128294,0.0549345829424852,0.00989652345535404,315,"tags=6%, list=1%, signal=6%","5610/10379/6672/3665/3133/3107/3134/3106/718/1960/9586",0.380730400722792
"hsa05222","Small cell lung cancer",88,-0.396964169175824,-1.66422785576975,0.00237971953235394,0.0194804947764787,0.00350943182146605,4947,"tags=42%, list=23%, signal=32%","1017/898/1870/3688/1287/10319/10000/9618/1284/7187/1019/7709/3655/6257/3910/208/5970/79444/1163/4792/1643/7186/3909/5293/330/1647/6256/1288/8517/581/3911/598/595/1869/3675/7185/3918",0.431707695803346
"hsa05133","Pertussis",59,0.527291819752633,1.6576486015192,0.0195382746774056,0.089749905191217,0.0161685407309019,1639,"tags=27%, list=8%, signal=25%","4615/3659/715/716/840/834/718/3576/2353/727/721/51561/51135/720/6374/10392",0.352487857583619
"hsa05225","Hepatocellular carcinoma",147,-0.372205121305162,-1.6555262204573,0.000143052661734305,0.00201418147721902,0.000362856932098807,3630,"tags=29%, list=17%, signal=24%","5604/2002/6595/2475/1019/572/6597/1856/5595/3265/3481/2947/6599/4041/208/8312/8289/7042/1643/6601/3480/5293/5605/71/7480/8193/1647/324/10587/581/598/595/7040/60/1869/6199/7474/5578/1855/7477/1956/4088",0.518848077743792
"hsa04914","Progesterone-mediated oocyte maturation",99,-0.378942022678739,-1.63701117911979,0.0020777166790798,0.0174132445484783,0.00313701449755715,4220,"tags=34%, list=20%, signal=28%","2771/10000/5241/995/5140/246184/5604/1432/100505767/5595/25847/64682/891/4085/6195/208/51434/993/994/109/10459/3480/29882/5293/3835/5600/6793/51529/6300/5347/51343/9088/3326/3320",0.431707695803346
"hsa04382","Cornified envelope formation",128,-0.366625307741135,-1.63214984279563,0.00106011644715047,0.011307908769605,0.0020371317733779,3315,"tags=29%, list=15%, signal=25%","1308/57704/3887/242/24146/3655/64834/84283/10686/388698/2125/11240/5518/28227/388697/7051/3909/51702/6274/3855/667/1288/6275/2312/5493/140576/9076/6282/3911/7062/6273/5339/6277/59344/144501/3918/1294",0.45505986738723
"hsa05224","Breast cancer",121,-0.368612969520319,-1.62268660522326,0.00123858309475439,0.0121105902598207,0.00218173569625494,4259,"tags=31%, list=20%, signal=25%","8326/10000/5241/2064/4853/5604/2475/1019/1856/5595/3265/4041/208/8312/26508/2247/1643/672/3480/5293/3714/5605/7480/1647/10683/324/2324/581/595/2260/1869/6199/7474/4791/1855/7477/1956",0.45505986738723
"hsa05215","Prostate cancer",90,-0.380900299123513,-1.6177817617586,0.0049823906516611,0.0318873001706311,0.00574453098873911,3638,"tags=31%, list=17%, signal=26%","4318/5604/367/5170/2475/572/5595/3265/113235/148327/208/5970/4792/3480/5293/6573/5605/5328/8517/595/2260/10488/468/1869/6935/3326/1956/3320",0.407017918923954
"hsa03420","Nucleotide excision repair",62,-0.419565736333952,-1.61764867195314,0.00248902043915108,0.0199121635132086,0.00358719740280237,3897,"tags=32%, list=18%, signal=26%","5984/5437/5982/2068/56655/5438/5435/5441/1643/5886/6117/5434/6118/5425/5426/1642/2067/3978/54107/5424",0.431707695803346
"hsa04670","Leukocyte transendothelial migration",95,-0.383031284760818,-1.61268804731922,0.00322377998164148,0.022695411070756,0.00408860240598885,4290,"tags=34%, list=20%, signal=27%","50848/2771/58494/4313/81/4318/1432/83700/3683/24146/387/10686/1536/5293/7408/71/9564/90952/83593/5781/5600/9076/6300/7430/5829/3684/2909/6494/60/7414/394/5578",0.431707695803346
