"","GSM8231986","GSM8231987","GSM8231988","GSM8231989","GSM8231990","GSM8231991"
"ENSG00000254221",7,14,5,43,53,49
"ENSG00000254224",22,28,12,4,1,2
"ENSG00000254226",34,76,49,3,1,1
"ENSG00000254229",16,17,13,0,0,0
"ENSG00000254231",35,46,23,8,10,10
"ENSG00000254285",13,16,8,36,48,77
"ENSG00000254290",3,1,3,64,51,53
"ENSG00000254300",20,32,15,4,0,1
"ENSG00000254332",5,9,3,11,12,20
"ENSG00000254338",73,45,32,19,9,8
"ENSG00000254348",12,13,5,3,12,4
"ENSG00000254363",44,24,34,22,10,8
"ENSG00000254367",30,36,37,45,54,38
"ENSG00000254369",56,153,79,19,27,24
"ENSG00000254389",57,67,52,50,65,67
"ENSG00000254396",51,30,35,6,1,5
"ENSG00000254416",10,1,1,13,16,22
"ENSG00000254419",18,7,10,16,27,12
"ENSG00000254427",52,97,62,7,2,11
"ENSG00000254428",76,38,52,38,35,13
"ENSG00000254459",49,56,29,3,0,2
"ENSG00000254461",64,60,88,26,31,19
"ENSG00000254467",25,26,12,1,0,0
"ENSG00000254469",28,58,35,56,85,68
"ENSG00000254470",2321,1946,1786,1725,2227,1505
"ENSG00000254473",136,166,120,24,14,28
"ENSG00000254477",18,20,22,3,1,0
"ENSG00000254479",15,20,15,0,1,1
"ENSG00000254505",172,175,184,52,71,62
"ENSG00000254510",12,26,11,0,2,1
"ENSG00000254531",146,270,98,93,99,114
"ENSG00000254535",71,57,50,137,88,128
"ENSG00000254536",20,21,12,58,123,68
"ENSG00000254554",384,342,325,38,27,10
"ENSG00000254577",11,8,8,7,20,19
"ENSG00000254595",75,37,42,35,6,14
"ENSG00000254602",282,223,202,57,33,47
"ENSG00000254612",43,53,42,33,15,30
"ENSG00000254614",36,71,52,56,63,40
"ENSG00000254615",153,342,207,60,56,62
"ENSG00000254632",175,199,164,110,92,141
"ENSG00000254634",23,35,22,8,8,1
"ENSG00000254635",539,607,434,586,464,523
"ENSG00000254639",138,228,132,7,18,12
"ENSG00000254676",12,43,21,17,14,7
"ENSG00000254681",31,19,20,36,27,27
"ENSG00000254682",86,154,64,53,57,98
"ENSG00000254685",171,193,107,245,369,329
"ENSG00000254718",46,29,34,2,7,6
"ENSG00000254726",144,214,189,517,698,651
"ENSG00000254734",19,43,21,0,0,0
"ENSG00000254775",28,19,12,0,0,0
"ENSG00000254812",64,41,53,26,13,11
"ENSG00000254815",17,22,22,41,67,46
"ENSG00000254827",9,16,15,86,191,147
"ENSG00000254837",27,39,20,76,66,90
"ENSG00000254843",11,17,12,3,1,0
"ENSG00000254854",6,8,6,13,23,25
"ENSG00000254855",14,11,13,1,1,0
"ENSG00000254858",99,150,83,275,336,446
"ENSG00000254860",508,568,396,484,298,306
"ENSG00000254862",37,40,29,12,7,12
"ENSG00000254867",41,22,38,0,1,0
"ENSG00000254873",18,20,11,5,10,2
"ENSG00000254876",53,54,48,11,6,11
"ENSG00000254893",14,15,5,14,18,14
"ENSG00000254901",149,218,137,123,161,106
"ENSG00000254907",15,11,14,8,8,3
"ENSG00000254909",40,23,30,16,27,5
"ENSG00000254910",45,76,38,49,31,68
"ENSG00000254946",17,29,10,0,0,0
"ENSG00000254966",17,12,18,0,0,0
"ENSG00000254973",14,14,10,8,6,6
"ENSG00000254978",15,13,15,26,9,21
"ENSG00000254980",22,42,33,1,1,1
"ENSG00000254986",574,880,544,1964,3266,2531
"ENSG00000254991",50,62,36,21,7,14
"ENSG00000254995",16,11,17,4,5,4
"ENSG00000254996",126,94,116,46,27,21
"ENSG00000254999",1193,2371,1169,2904,1274,4021
"ENSG00000255008",32,57,43,6,6,11
"ENSG00000255031",44,49,40,164,149,155
"ENSG00000255046",16,33,14,10,8,10
"ENSG00000255050",28,19,28,23,23,38
"ENSG00000255052",24,21,10,16,9,10
"ENSG00000255062",28,24,18,15,7,19
"ENSG00000255074",25,10,14,2,2,2
"ENSG00000255085",57,59,44,1,1,0
"ENSG00000255092",22,30,35,1,1,0
"ENSG00000255100",77,174,90,49,63,61
"ENSG00000255112",1590,2568,1266,1333,1912,1743
"ENSG00000255121",11,15,16,36,41,49
"ENSG00000255135",395,554,350,64,216,169
"ENSG00000255139",108,131,65,15,13,15
"ENSG00000255142",55,53,39,35,43,36
"ENSG00000255145",30,31,18,10,5,8
"ENSG00000255150",525,1119,534,301,425,345
"ENSG00000255152",7,4,1,17,15,15
"ENSG00000255153",106,261,95,18,39,13
"ENSG00000255158",24,13,25,14,1,6
"ENSG00000255164",22,23,17,2,0,0
"ENSG00000255176",15,5,18,19,3,9
"ENSG00000255182",147,252,185,66,75,53
"ENSG00000255198",334,974,317,48,108,95
"ENSG00000255200",109,97,88,34,24,32
"ENSG00000255202",32,41,18,6,4,3
"ENSG00000255224",284,929,407,37,80,53
"ENSG00000255234",27,11,16,1,1,3
"ENSG00000255236",41,49,40,15,8,18
"ENSG00000255248",1882,2390,1464,504,361,462
"ENSG00000255277",2,6,4,10,15,23
"ENSG00000255282",13,36,19,2,6,5
"ENSG00000255284",144,188,139,223,367,242
"ENSG00000255302",1521,3116,1496,3181,4850,4193
"ENSG00000255303",70,96,49,1,0,0
"ENSG00000255306",60,55,53,92,56,67
"ENSG00000255314",26,16,20,0,0,2
"ENSG00000255317",31,24,11,2,1,5
"ENSG00000255320",37,35,40,151,76,80
"ENSG00000255337",63,83,50,10,8,18
"ENSG00000255346",17,9,14,12,7,13
"ENSG00000255355",45,42,46,2,1,0
"ENSG00000255363",83,168,69,1,1,0
"ENSG00000255366",29,45,25,10,10,11
"ENSG00000255381",19,40,22,0,0,0
"ENSG00000255384",61,53,43,0,1,0
"ENSG00000255389",116,141,83,15,5,9
"ENSG00000255395",64,71,55,3,1,1
"ENSG00000255408",36,21,19,88,104,82
"ENSG00000255409",11,15,21,0,0,0
"ENSG00000255423",92,72,95,50,45,34
"ENSG00000255433",28,23,17,63,55,75
"ENSG00000255443",106,98,66,21,4,7
"ENSG00000255445",51,92,45,6,4,8
"ENSG00000255455",139,133,74,199,109,137
"ENSG00000255458",27,30,19,12,18,18
"ENSG00000255468",10,10,13,57,81,62
"ENSG00000255471",61,57,36,10,2,1
"ENSG00000255474",18,13,14,1,1,0
"ENSG00000255495",20,14,8,35,74,28
"ENSG00000255503",81,92,63,3,1,5
"ENSG00000255507",45,45,44,6,9,5
"ENSG00000255508",61,59,43,34,37,59
"ENSG00000255517",39,82,50,31,46,50
"ENSG00000255520",18,17,12,0,0,0
"ENSG00000255521",186,149,143,12,10,19
"ENSG00000255529",733,1081,612,799,762,858
"ENSG00000255557",23,13,15,6,2,3
"ENSG00000255559",411,601,378,13,14,15
"ENSG00000255561",5,11,4,23,42,35
"ENSG00000255566",31,19,28,7,1,6
"ENSG00000255568",25,39,22,13,21,13
"ENSG00000255571",55,57,45,10,12,14
"ENSG00000255585",25,10,19,14,21,9
"ENSG00000255587",55,39,35,4,6,2
"ENSG00000255621",11,13,12,1,5,6
"ENSG00000255622",17,18,11,4,4,8
"ENSG00000255624",219,200,158,92,147,136
"ENSG00000255647",13,83,19,1,6,2
"ENSG00000255650",24,21,23,1,0,3
"ENSG00000255670",13,12,15,7,3,3
"ENSG00000255690",10,25,10,1,3,2
"ENSG00000255717",12213,23460,11247,1919,2075,2512
"ENSG00000255737",18,42,11,29,59,36
"ENSG00000255769",1032,1006,1026,202,247,199
"ENSG00000255774",31,29,14,205,238,208
"ENSG00000255804",52,42,22,1,0,0
"ENSG00000255836",233,403,223,74,66,88
"ENSG00000255837",20,13,14,27,8,9
"ENSG00000255857",58,61,51,74,155,114
"ENSG00000255867",173,254,149,22,32,20
"ENSG00000255874",176,143,154,10,11,6
"ENSG00000255893",14,4,5,19,26,37
"ENSG00000255910",24,23,18,0,0,1
"ENSG00000255921",34,45,39,0,2,0
"ENSG00000255933",25,13,20,11,15,7
"ENSG00000255966",18,13,14,2,13,8
"ENSG00000255970",42,34,43,6,1,3
"ENSG00000255974",76,43,55,15,4,4
"ENSG00000255992",13,27,15,17,3,18
"ENSG00000256001",67,59,37,18,28,21
"ENSG00000256006",9,25,8,20,16,22
"ENSG00000256008",21,17,17,1,1,0
"ENSG00000256029",19,2,7,13,11,19
"ENSG00000256030",29,27,24,2,5,5
"ENSG00000256043",23,31,15,109,60,64
"ENSG00000256050",10,19,19,17,9,18
"ENSG00000256053",212,503,209,287,320,359
"ENSG00000256060",141,312,144,19,38,30
"ENSG00000256061",24,30,20,16,41,29
"ENSG00000256073",103,308,96,97,138,192
"ENSG00000256087",670,742,546,206,141,147
"ENSG00000256092",261,518,208,56,93,112
"ENSG00000256124",31,38,30,15,28,33
"ENSG00000256128",151,244,100,2,0,0
"ENSG00000256139",7,17,8,20,16,13
"ENSG00000256151",13,20,13,28,28,16
"ENSG00000256196",78,88,45,4,6,11
"ENSG00000256222",13,23,15,3,2,5
"ENSG00000256223",313,318,188,54,84,72
"ENSG00000256235",209,445,204,90,135,116
"ENSG00000256238",5,8,10,19,26,18
"ENSG00000256268",25,45,20,13,3,7
"ENSG00000256269",244,421,247,932,1847,1453
"ENSG00000256280",31,45,15,0,0,0
"ENSG00000256282",49,44,34,13,5,7
"ENSG00000256294",361,500,359,156,184,216
"ENSG00000256340",3,10,10,12,8,18
"ENSG00000256393",4,18,9,19,49,20
"ENSG00000256433",62,80,45,36,24,41
"ENSG00000256436",12,18,18,6,1,2
"ENSG00000256525",1493,1469,1121,735,1075,785
"ENSG00000256537",517,1158,546,481,531,552
"ENSG00000256540",62,69,45,0,0,0
"ENSG00000256546",17,14,10,19,57,36
"ENSG00000256576",18,34,17,78,36,51
"ENSG00000256591",366,635,387,25,23,12
"ENSG00000256594",59,130,54,20,42,35
"ENSG00000256609",38,28,37,1,0,0
"ENSG00000256615",27,28,10,10,11,25
"ENSG00000256628",128,212,131,78,76,78
"ENSG00000256663",13,5,4,29,47,26
"ENSG00000256667",62,64,27,36,47,50
"ENSG00000256673",2,15,3,14,10,20
"ENSG00000256678",14,22,13,1,0,0
"ENSG00000256683",329,563,272,114,90,107
"ENSG00000256690",40,98,52,3,7,8
"ENSG00000256751",16,32,17,22,18,18
"ENSG00000256802",492,779,496,2994,2573,2263
"ENSG00000256806",286,531,248,194,174,189
"ENSG00000256862",28,33,15,4,1,1
"ENSG00000256894",32,32,27,3,1,1
"ENSG00000256897",59,18,38,21,20,12
"ENSG00000256913",37,21,20,1,2,0
"ENSG00000256940",27,56,28,9,18,20
"ENSG00000256943",4,6,3,14,26,20
"ENSG00000256955",55,47,25,12,12,12
"ENSG00000256967",111,64,87,176,356,158
"ENSG00000256973",1,1,3,18,17,10
"ENSG00000257022",19,27,16,0,2,0
"ENSG00000257023",54,64,35,1,3,3
"ENSG00000257027",45,35,41,59,36,43
"ENSG00000257038",18,25,15,16,11,12
"ENSG00000257046",13,19,10,5,3,5
"ENSG00000257052",22,13,15,4,1,1
"ENSG00000257057",18,36,10,0,0,0
"ENSG00000257086",39,41,24,14,22,15
"ENSG00000257093",814,740,672,1752,2095,1433
"ENSG00000257097",24,21,19,0,6,1
"ENSG00000257103",5237,6954,4578,6696,5543,6651
"ENSG00000257114",54,58,62,0,5,3
"ENSG00000257122",288,276,226,108,53,58
"ENSG00000257135",87,99,46,20,35,41
"ENSG00000257150",69,29,58,9,5,10
"ENSG00000257167",367,529,304,228,186,267
"ENSG00000257178",107,89,103,8,6,1
"ENSG00000257218",879,898,641,578,765,728
"ENSG00000257221",74,28,42,4,1,1
"ENSG00000257222",29,62,31,6,0,7
"ENSG00000257242",82,71,61,30,13,15
"ENSG00000257243",44,24,42,9,15,1
"ENSG00000257252",25,14,11,4,6,3
"ENSG00000257261",47,45,41,72,50,56
"ENSG00000257267",591,704,417,375,301,517
"ENSG00000257270",34,30,18,55,27,79
"ENSG00000257279",25,14,17,5,6,2
"ENSG00000257285",27,19,25,45,65,86
"ENSG00000257303",134,157,105,26,20,18
"ENSG00000257315",17,12,21,12,28,13
"ENSG00000257335",14,22,17,40,54,67
"ENSG00000257337",176,169,161,198,270,210
"ENSG00000257354",510,382,297,562,260,254
"ENSG00000257365",144,199,128,173,203,205
"ENSG00000257433",60,186,73,7,11,6
"ENSG00000257443",25,38,19,1,2,3
"ENSG00000257474",15,15,14,7,1,1
"ENSG00000257489",11,10,13,16,33,17
"ENSG00000257497",155,141,97,36,14,10
"ENSG00000257509",45,28,41,18,6,5
"ENSG00000257511",151,139,95,40,160,39
"ENSG00000257512",132,204,100,11,17,4
"ENSG00000257543",266,625,280,12,8,12
"ENSG00000257556",150,205,153,268,465,348
"ENSG00000257557",326,295,194,34,50,44
"ENSG00000257576",25,16,11,4,25,11
"ENSG00000257596",524,1447,581,40,35,43
"ENSG00000257604",20,12,13,2,2,0
"ENSG00000257605",35,104,47,17,4,9
"ENSG00000257621",672,728,541,1072,1106,894
"ENSG00000257671",323,282,289,1946,633,1151
"ENSG00000257681",1,4,1,11,14,10
"ENSG00000257696",74,60,55,7,3,0
"ENSG00000257698",542,860,501,271,440,345
"ENSG00000257702",387,502,322,102,71,66
"ENSG00000257704",346,337,196,315,616,342
"ENSG00000257711",15,16,10,1,5,1
"ENSG00000257718",50,105,51,11,5,13
"ENSG00000257725",30,52,44,0,0,0
"ENSG00000257727",278,325,241,143,153,126
"ENSG00000257732",15,16,5,49,20,30
"ENSG00000257735",15,13,12,2,2,0
"ENSG00000257740",31,19,33,13,18,17
"ENSG00000257743",29,27,23,0,0,1
"ENSG00000257761",23,52,23,0,0,0
"ENSG00000257800",40,22,35,20,15,14
"ENSG00000257815",183,460,194,32,39,41
"ENSG00000257830",111,59,54,19,0,5
"ENSG00000257838",22,25,18,0,0,0
"ENSG00000257894",45,37,24,1,4,2
"ENSG00000257913",44,39,47,19,35,25
"ENSG00000257923",2060,1383,1479,4444,3868,3523
"ENSG00000257943",25,24,16,0,2,1
"ENSG00000257950",136,135,91,34,19,28
"ENSG00000257954",19,20,18,8,2,2
"ENSG00000257964",24,21,32,14,4,4
"ENSG00000258017",47,34,25,15,12,14
"ENSG00000258018",29,34,26,1,0,1
"ENSG00000258045",13,27,11,3,7,2
"ENSG00000258056",241,542,269,100,127,143
"ENSG00000258057",81,123,82,44,37,53
"ENSG00000258086",48,52,71,1,4,1
"ENSG00000258090",28,20,14,3,0,0
"ENSG00000258099",50,57,26,6,7,11
"ENSG00000258101",26,21,24,9,11,10
"ENSG00000258102",17,25,16,5,15,12
"ENSG00000258128",24,30,39,71,50,21
"ENSG00000258136",61,37,83,15,14,20
"ENSG00000258137",20,22,20,0,0,0
"ENSG00000258153",39,41,11,1,4,0
"ENSG00000258179",200,371,213,8,12,6
"ENSG00000258181",4,3,9,50,21,37
"ENSG00000258210",34,19,12,4,3,3
"ENSG00000258216",54,64,56,0,1,0
"ENSG00000258279",58,44,36,33,17,22
"ENSG00000258284",35,16,11,5,1,3
"ENSG00000258289",336,425,281,685,529,725
"ENSG00000258290",25,40,21,0,0,0
"ENSG00000258292",40,36,40,2,0,0
"ENSG00000258302",54,29,23,15,6,6
"ENSG00000258311",10,12,11,19,15,21
"ENSG00000258315",55,115,67,17,36,30
"ENSG00000258317",22,21,28,3,5,3
"ENSG00000258334",20,8,8,11,10,9
"ENSG00000258343",437,354,308,30,36,33
"ENSG00000258344",16,10,11,6,9,7
"ENSG00000258346",73,153,67,0,3,2
"ENSG00000258359",16,23,14,9,4,4
"ENSG00000258365",13,11,7,10,4,5
"ENSG00000258366",23,17,33,22,67,25
"ENSG00000258384",30,44,32,16,23,14
"ENSG00000258388",60,82,67,10,13,16
"ENSG00000258413",38,32,17,3,4,1
"ENSG00000258424",32,27,28,24,20,14
"ENSG00000258429",138,147,99,218,864,269
"ENSG00000258441",1497,1062,971,748,490,527
"ENSG00000258450",19,17,32,3,24,3
"ENSG00000258454",11,14,13,3,1,0
"ENSG00000258457",62,65,55,39,18,31
"ENSG00000258458",59,103,47,6,10,7
"ENSG00000258465",21,25,12,0,0,1
"ENSG00000258469",76,114,63,5,2,2
"ENSG00000258474",10,15,6,31,35,71
"ENSG00000258479",26,27,26,1,2,3
"ENSG00000258484",16,52,24,2,2,0
"ENSG00000258498",20,39,20,55,112,97
"ENSG00000258515",38,19,28,17,13,14
"ENSG00000258521",127,48,100,3,2,0
"ENSG00000258524",20,21,17,9,5,4
"ENSG00000258525",23,23,17,20,54,27
"ENSG00000258526",21,25,7,18,11,17
"ENSG00000258545",21,34,14,4,3,1
"ENSG00000258559",54,27,45,24,16,24
"ENSG00000258561",35,39,27,2,3,0
"ENSG00000258565",49,25,32,7,2,0
"ENSG00000258568",30,36,20,12,26,23
"ENSG00000258581",24,19,16,1,0,0
"ENSG00000258590",63,82,60,5,4,9
"ENSG00000258591",18,32,14,2,0,4
"ENSG00000258593",17,19,17,3,2,2
"ENSG00000258603",60,38,31,0,1,0
"ENSG00000258620",33,20,23,2,1,3
"ENSG00000258630",51,26,17,0,1,0
"ENSG00000258633",23,13,12,1,1,1
"ENSG00000258634",164,118,120,119,99,90
"ENSG00000258643",23,22,28,5,9,1
"ENSG00000258646",40,45,38,8,2,7
"ENSG00000258654",20,23,11,9,4,7
"ENSG00000258655",242,359,160,100,98,102
"ENSG00000258667",321,256,220,33,22,9
"ENSG00000258674",59,55,40,7,25,12
"ENSG00000258682",84,43,57,43,33,40
"ENSG00000258701",60,52,46,33,51,37
"ENSG00000258702",36,41,30,36,43,44
"ENSG00000258704",91,81,90,35,27,27
"ENSG00000258708",197,388,199,38,36,42
"ENSG00000258711",34,23,22,116,58,48
"ENSG00000258713",118,79,87,1,0,2
"ENSG00000258725",92,58,60,33,22,23
"ENSG00000258727",35,31,19,18,14,13
"ENSG00000258732",38,41,34,21,23,32
"ENSG00000258733",115,153,63,2,2,4
"ENSG00000258738",284,517,240,57,58,49
"ENSG00000258741",12,12,10,6,8,14
"ENSG00000258744",122,160,123,34,28,37
"ENSG00000258768",110,108,77,36,25,30
"ENSG00000258777",55,90,55,8,12,16
"ENSG00000258781",10,14,14,3,1,1
"ENSG00000258788",10,23,8,5,10,7
"ENSG00000258789",56,81,66,3,4,8
"ENSG00000258790",32,37,16,11,0,4
"ENSG00000258791",29,24,23,1,0,2
"ENSG00000258793",27,35,19,12,12,13
"ENSG00000258811",50,34,30,4,6,2
"ENSG00000258813",190,276,157,10,10,7
"ENSG00000258824",5,2,1,12,14,10
"ENSG00000258834",15,15,12,4,16,2
"ENSG00000258839",138,113,137,216,345,193
"ENSG00000258851",11,5,12,0,10,0
"ENSG00000258857",10,13,14,14,3,8
"ENSG00000258863",12,23,20,0,0,0
"ENSG00000258881",15,21,16,7,3,4
"ENSG00000258884",52,105,53,0,3,6
"ENSG00000258890",3120,3559,2625,1006,822,933
"ENSG00000258891",24,15,18,4,4,2
"ENSG00000258904",14,12,11,7,4,1
"ENSG00000258920",10,13,5,35,49,34
"ENSG00000258926",33,21,23,16,9,8
"ENSG00000258938",15,13,9,0,13,9
"ENSG00000258940",9,27,8,10,24,23
"ENSG00000258944",16,13,8,10,0,1
"ENSG00000258947",107,117,109,173,184,153
"ENSG00000258949",28,31,32,2,5,2
"ENSG00000258951",25,12,22,9,5,3
"ENSG00000258976",11,8,9,38,11,23
"ENSG00000258977",50,22,16,0,1,0
"ENSG00000258984",23,31,22,1,1,2
"ENSG00000258986",1,0,5,16,32,19
"ENSG00000259002",32,41,33,2,1,1
"ENSG00000259015",7,6,14,5,14,10
"ENSG00000259030",15,16,15,14,17,9
"ENSG00000259033",77,81,52,7,8,12
"ENSG00000259062",126,91,73,4,2,6
"ENSG00000259065",36,69,34,61,33,54
"ENSG00000259066",21,14,13,2,2,2
"ENSG00000259083",34,41,40,5,6,6
"ENSG00000259090",20,37,14,1,2,0
"ENSG00000259098",23,36,27,20,18,14
"ENSG00000259107",17,14,10,1,1,1
"ENSG00000259116",36,15,16,21,12,7
"ENSG00000259118",19,23,19,6,1,6
"ENSG00000259120",37,35,29,123,199,170
"ENSG00000259135",14,23,13,0,0,0
"ENSG00000259138",20,14,12,2,1,1
"ENSG00000259153",162,203,128,82,115,131
"ENSG00000259158",65,86,40,5,4,3
"ENSG00000259172",145,150,114,22,33,24
"ENSG00000259205",37,9,25,13,21,8
"ENSG00000259207",54,40,26,136,35,44
"ENSG00000259209",18,11,14,12,14,17
"ENSG00000259212",18,7,16,36,24,24
"ENSG00000259215",12,36,21,11,7,8
"ENSG00000259224",40,20,47,10,8,3
"ENSG00000259236",13,10,10,0,1,0
"ENSG00000259248",95,76,72,47,28,28
"ENSG00000259250",43,28,22,34,12,19
"ENSG00000259251",21,19,11,1,1,9
"ENSG00000259275",62,44,28,1,1,1
"ENSG00000259277",56,81,36,1,0,0
"ENSG00000259286",33,34,25,4,1,0
"ENSG00000259287",17,10,7,27,19,13
"ENSG00000259291",44,20,30,155,97,88
"ENSG00000259295",95,92,77,49,18,57
"ENSG00000259309",11,11,12,0,0,0
"ENSG00000259315",34,17,24,5,0,3
"ENSG00000259319",53,66,40,33,41,37
"ENSG00000259321",36,86,44,23,14,26
"ENSG00000259330",742,1232,617,182,197,181
"ENSG00000259342",16,18,5,19,1,7
"ENSG00000259345",9,6,5,15,20,22
"ENSG00000259347",49,63,31,21,23,23
"ENSG00000259349",247,419,158,17,43,37
"ENSG00000259354",91,45,45,21,11,10
"ENSG00000259363",63,150,58,41,24,44
"ENSG00000259366",69,34,45,44,35,30
"ENSG00000259370",360,220,183,38,12,18
"ENSG00000259374",74,80,35,2,2,2
"ENSG00000259378",18,18,11,3,7,2
"ENSG00000259381",23,11,16,10,6,5
"ENSG00000259408",22,8,12,17,10,10
"ENSG00000259417",26,24,16,6,3,6
"ENSG00000259422",18,12,11,0,1,3
"ENSG00000259424",117,125,77,20,30,31
"ENSG00000259426",293,298,237,67,49,54
"ENSG00000259429",208,181,192,100,162,97
"ENSG00000259431",93,155,111,137,307,225
"ENSG00000259438",143,164,128,4,16,10
"ENSG00000259439",122,186,116,220,182,195
"ENSG00000259448",158,185,127,94,89,72
"ENSG00000259456",26,44,40,23,15,27
"ENSG00000259462",90,87,74,7,1,2
"ENSG00000259470",42,36,41,2,1,0
"ENSG00000259475",24,16,19,10,12,10
"ENSG00000259479",29,25,12,29,61,35
"ENSG00000259488",154,195,154,25,21,32
"ENSG00000259494",400,697,408,145,435,244
"ENSG00000259495",305,375,256,478,391,352
"ENSG00000259498",33,75,50,10,8,4
"ENSG00000259502",44,48,38,1,1,2
"ENSG00000259514",34,30,23,12,27,18
"ENSG00000259515",31,33,36,15,12,12
"ENSG00000259518",46,18,12,20,0,12
"ENSG00000259520",26,45,24,3,10,7
"ENSG00000259523",124,122,93,27,36,38
"ENSG00000259529",36,48,46,14,36,24
"ENSG00000259535",19,17,15,0,0,0
"ENSG00000259556",50,23,33,56,14,11
"ENSG00000259562",81,64,50,30,52,48
"ENSG00000259570",16,18,12,22,5,17
"ENSG00000259577",28,38,14,21,26,17
"ENSG00000259581",30,29,33,4,3,1
"ENSG00000259583",186,227,165,255,153,134
"ENSG00000259605",36,91,49,21,44,26
"ENSG00000259617",19,15,13,0,0,1
"ENSG00000259630",23,51,30,2,2,1
"ENSG00000259635",32,24,26,19,6,8
"ENSG00000259637",31,34,35,0,1,0
"ENSG00000259642",775,1174,702,120,124,97
"ENSG00000259644",42,32,32,8,5,4
"ENSG00000259645",40,19,41,16,32,8
"ENSG00000259654",17,20,19,7,11,3
"ENSG00000259656",12,13,10,2,4,3
"ENSG00000259657",35,27,20,12,5,10
"ENSG00000259658",32,36,10,35,10,30
"ENSG00000259659",45,29,55,13,10,9
"ENSG00000259668",125,95,102,37,40,27
"ENSG00000259672",45,24,21,5,2,0
"ENSG00000259673",138,139,78,165,142,149
"ENSG00000259674",72,58,49,67,62,63
"ENSG00000259683",89,37,36,105,40,48
"ENSG00000259687",24,38,24,10,8,15
"ENSG00000259705",10,12,13,8,6,8
"ENSG00000259706",67,135,79,20,10,5
"ENSG00000259712",29,24,19,6,0,3
"ENSG00000259717",96,134,100,20,13,13
"ENSG00000259727",67,92,61,25,18,18
"ENSG00000259728",27,23,18,9,8,7
"ENSG00000259732",49,26,33,48,13,22
"ENSG00000259744",72,56,38,36,10,11
"ENSG00000259767",19,6,18,13,2,7
"ENSG00000259768",130,103,114,149,121,138
"ENSG00000259771",21,29,24,19,6,15
"ENSG00000259772",67,49,35,25,21,21
"ENSG00000259775",249,341,152,19,9,5
"ENSG00000259781",22,66,36,154,182,216
"ENSG00000259782",13,14,15,0,4,2
"ENSG00000259793",21,25,11,4,0,6
"ENSG00000259802",131,236,105,47,65,72
"ENSG00000259803",60,60,62,48,146,66
"ENSG00000259804",31,49,33,7,23,12
"ENSG00000259818",13,10,16,1,0,0
"ENSG00000259820",338,304,232,174,95,139
"ENSG00000259826",316,482,278,28,28,26
"ENSG00000259845",6,2,4,12,21,18
"ENSG00000259863",58,73,69,6,6,6
"ENSG00000259865",51,83,37,164,170,148
"ENSG00000259868",63,48,46,19,15,21
"ENSG00000259877",231,320,183,68,62,71
"ENSG00000259884",36,71,55,8,12,7
"ENSG00000259891",436,530,354,160,120,113
"ENSG00000259895",46,41,33,12,21,19
"ENSG00000259917",29,42,24,20,24,22
"ENSG00000259921",129,113,114,8,3,7
"ENSG00000259924",43,63,47,3,2,2
"ENSG00000259943",311,637,318,90,98,112
"ENSG00000259946",18,36,26,13,6,8
"ENSG00000259953",209,126,112,399,237,206
"ENSG00000259956",1696,2374,1580,2151,2305,1942
"ENSG00000259959",39,48,35,64,40,34
"ENSG00000259964",13,15,16,5,4,4
"ENSG00000259972",152,123,123,144,110,92
"ENSG00000259974",81,69,59,105,138,127
"ENSG00000259985",18,31,18,29,27,21
"ENSG00000259994",64,64,62,40,34,35
"ENSG00000260000",281,455,238,24,31,32
"ENSG00000260001",26,35,28,35,69,24
"ENSG00000260005",182,238,239,27,43,39
"ENSG00000260007",136,74,99,116,125,95
"ENSG00000260018",107,282,92,17,52,37
"ENSG00000260025",133,359,152,161,236,171
"ENSG00000260027",492,997,452,509,586,592
"ENSG00000260032",6567,6469,5013,7865,8277,6943
"ENSG00000260034",28,17,26,7,4,4
"ENSG00000260038",40,48,43,11,4,4
"ENSG00000260051",17,7,16,22,31,20
"ENSG00000260060",37,41,29,13,12,6
"ENSG00000260063",90,119,77,25,13,12
"ENSG00000260077",95,102,78,45,41,52
"ENSG00000260081",11,34,13,13,38,23
"ENSG00000260083",133,348,149,21,22,31
"ENSG00000260086",7,10,3,17,18,23
"ENSG00000260093",14,26,21,0,3,1
"ENSG00000260095",13,31,16,16,4,9
"ENSG00000260097",27,17,15,17,13,3
"ENSG00000260101",89,87,54,6,1,3
"ENSG00000260103",73,71,44,1,1,2
"ENSG00000260105",25,11,15,1,0,0
"ENSG00000260118",43,59,37,6,1,4
"ENSG00000260121",14,16,18,12,28,19
"ENSG00000260128",16,5,14,26,13,11
"ENSG00000260136",59,107,67,30,36,37
"ENSG00000260142",22,30,14,0,0,0
"ENSG00000260144",94,88,67,11,8,3
"ENSG00000260163",17,46,23,1,2,0
"ENSG00000260167",25,13,15,2,4,3
"ENSG00000260176",37,22,27,10,1,2
"ENSG00000260179",44,30,38,4,14,8
"ENSG00000260190",54,71,57,5,6,1
"ENSG00000260193",103,140,67,20,27,42
"ENSG00000260196",125,148,99,33,45,38
"ENSG00000260197",48,53,29,21,9,15
"ENSG00000260209",15,13,11,0,2,1
"ENSG00000260213",15,13,15,6,6,0
"ENSG00000260219",85,92,79,36,62,52
"ENSG00000260229",15,19,10,5,2,2
"ENSG00000260230",9,8,8,59,57,57
"ENSG00000260231",3245,4101,2408,72,63,51
"ENSG00000260233",556,560,503,42,50,56
"ENSG00000260236",291,394,300,44,59,39
"ENSG00000260252",42,29,32,7,0,1
"ENSG00000260253",37,30,37,6,0,0
